nama,kategori,rating,provinsi,kota,kecamatan,alamat,link
Taman Makam Pahlawan Joyoboyo Kota Kediri,Taman,4.3,Jawa Timur,Kediri,Kota,"52JG+RXW, Banjaran, Kec. Kota, Kota Kediri, Jawa Timur 64129","https://www.google.com/maps/place/Taman+Makam+Pahlawan+Joyoboyo+Kota+Kediri/@-7.8328299,111.889589,12z/data=!4m10!1m3!2m2!1spark+near+kediri!6e1!3m5!1s0x2e78576c6621a5fd:0xd4af9f3b3db1ef19!8m2!3d-7.817885!4d112.0274562!15sChBwYXJrIG5lYXIga2VkaXJpWhIiEHBhcmsgbmVhciBrZWRpcmmSAQhjZW1ldGVyeZoBI0NoWkRTVWhOTUc5blMwVkpRMEZuU1VOVmJreGhTa04zRUFF4AEA?hl=id"
Hayam Wuruk BC,Taman,2.3,Jawa Timur,Kediri,Kota,"Jalan Tengku Umar No. 62-64, Ngadirejo, Dandangan, Kec. Kota, Kota Kediri, Jawa Timur 64129","https://www.google.com/maps/place/Hayam+Wuruk+BC/@-7.8328299,111.889589,12z/data=!4m10!1m3!2m2!1spark+near+kediri!6e1!3m5!1s0x2e7857bd507f34c3:0x9b7c51eb9b8ee6c9!8m2!3d-7.8145292!4d112.0162525!15sChBwYXJrIG5lYXIga2VkaXJpkgESYmlyZF93YXRjaGluZ19hcmVh4AEA?hl=id"
Taman Monumen Pancasila,Taman,4.6,Jawa Timur,Kediri,Kota,"52Q7+6WW, Jl. Diponegoro, Pocanan, Kec. Kota, Kota Kediri, Jawa Timur 64121","https://www.google.com/maps/place/Taman+Monumen+Pancasila/@-7.8328299,111.889589,12z/data=!4m10!1m3!2m2!1spark+near+kediri!6e1!3m5!1s0x2e78573d780f18df:0x79c35ea18d64995e!8m2!3d-7.811892!4d112.014818!15sChBwYXJrIG5lYXIga2VkaXJpWhIiEHBhcmsgbmVhciBrZWRpcmmSAQhtb251bWVudJoBJENoZERTVWhOTUc5blMwVkpRMEZuU1VSMU1WQmhRWFZuUlJBQuABAA?hl=id"
Taman Jembatan Wijaya Kusuma,Taman,4.5,Jawa Timur,Kediri,Mojo,"Tapen, Tambibendo, Kec. Mojo, Kabupaten Kediri, Jawa Timur 64162","https://www.google.com/maps/place/Taman+Jembatan+Wijaya+Kusuma/@-7.8328299,111.889589,12z/data=!4m10!1m3!2m2!1spark+near+kediri!6e1!3m5!1s0x2e78f99afd19d317:0xf1a2360bf582d0e0!8m2!3d-7.9012926!4d111.9623874!15sChBwYXJrIG5lYXIga2VkaXJpWhIiEHBhcmsgbmVhciBrZWRpcmmSAQRwYXJrmgEjQ2haRFNVaE5NRzluUzBWSlEwRm5TVU5sYUhaTU4yVkJFQUXgAQA?hl=id"
Agro Lembah Tretes Kediri,Taman,4.2,Jawa Timur,Kediri,Mojoroto,"Jl. Tembus Lb. Tumpang No.18, Hutan, Kec. Mojoroto, Kabupaten Kediri, Jawa Timur 64115","https://www.google.com/maps/place/Agro+Lembah+Tretes+Kediri/@-7.8328299,111.889589,12z/data=!4m10!1m3!2m2!1spark+near+kediri!6e1!3m5!1s0x2e785690a5217e75:0x54e211f659b09940!8m2!3d-7.821091!4d111.9651561!15sChBwYXJrIG5lYXIga2VkaXJpkgEQbmF0aW9uYWxfcmVzZXJ2ZeABAA?hl=id"
Sumber Tugurejo,Taman,4.3,Jawa Timur,Kediri,Ngasem,"Jl. Raya Tugurejo No.19, Tugurejo, Kec. Ngasem, Kabupaten Kediri, Jawa Timur 64182","https://www.google.com/maps/place/Sumber+Tugurejo/@-7.8328299,111.889589,12z/data=!4m10!1m3!2m2!1spark+near+kediri!6e1!3m5!1s0x2e785992fa82c101:0x9463348a1605fd17!8m2!3d-7.824856!4d112.0598321!15sChBwYXJrIG5lYXIga2VkaXJpkgEEcGFya-ABAA?hl=id"
Taman Labirin Dandangan,Taman,4.0,Jawa Timur,Kediri,Kota,"Jl. Singosari No.20, Dandangan, Kec. Kota, Kabupaten Kediri, Jawa Timur 64129","https://www.google.com/maps/place/Taman+Labirin+Dandangan/@-7.8328299,111.889589,12z/data=!4m10!1m3!2m2!1spark+near+kediri!6e1!3m5!1s0x2e78573c1cd532b9:0x9f910fcb4191322b!8m2!3d-7.807867!4d112.0176339!15sChBwYXJrIG5lYXIga2VkaXJpkgEKcGxheWdyb3VuZOABAA?hl=id"
TAMAN HATI (HARMONI TIRTOSARI),Taman,4.4,Jawa Timur,Kediri,Pesantren,"528C+VH7, Tosaren, Kec. Pesantren, Kabupaten Kediri, Jawa Timur 64133","https://www.google.com/maps/place/TAMAN+HATI+(HARMONI+TIRTOSARI)/@-7.8328299,111.889589,12z/data=!4m10!1m3!2m2!1spark+near+kediri!6e1!3m5!1s0x2e78576b316997dd:0xb3c2fa373740821e!8m2!3d-7.8328299!4d112.0214249!15sChBwYXJrIG5lYXIga2VkaXJpkgEGZ2FyZGVu4AEA?hl=id"
Wisata Sempu Exotic Park,Taman,4.4,Jawa Timur,Kediri,Ngancar,"Wisata Sempu Exotic Park, Sempu, Kec. Ngancar, Kabupaten Kediri, Jawa Timur 64291","https://www.google.com/maps/place/Wisata+Sempu+Exotic+Park/@-7.9605258,112.0860527,12z/data=!4m10!1m3!2m2!1spark+near+kediri!6e1!3m5!1s0x2e78f315b8fc3559:0xf14d5a73cc4f101c!8m2!3d-7.9605258!4d112.2178886!15sChBwYXJrIG5lYXIga2VkaXJpWhIiEHBhcmsgbmVhciBrZWRpcmmSARJ0b3VyaXN0X2F0dHJhY3Rpb26aASRDaGREU1VoTk1HOW5TMFZKUTBGblNVUXlNVm90VW5SQlJSQULgAQA?hl=id"
Monumen Kediri-Syu (PETA) Kediri,Taman,4.3,Jawa Timur,Kediri,Mojoroto,"52Q3+7X5, Jl. KH Wachid Hasyim, Mojoroto, Kec. Mojoroto, Kota Kediri, Jawa Timur 64114","https://www.google.com/maps/place/Monumen+Kediri-Syu+(PETA)+Kediri/@-7.8095527,111.8439099,12z/data=!4m10!1m3!2m2!1spark+near+kediri!6e1!3m5!1s0x2e785721ed1cf5f7:0x7778322a7218eaf4!8m2!3d-7.811851!4d112.0049899!15sChBwYXJrIG5lYXIga2VkaXJpkgENbWVtb3JpYWxfcGFya-ABAA?hl=id"
Taman Kelinci,Taman,4.1,Jawa Timur,Kediri,Kota,"52PG+2R3, Banjaran, Kec. Kota, Kabupaten Kediri, Jawa Timur 64129","https://www.google.com/maps/place/Taman+Kelinci/@-7.8095527,111.8439099,12z/data=!4m10!1m3!2m2!1spark+near+kediri!6e1!3m5!1s0x2e78576ba89f81a9:0x797202ec43a1d101!8m2!3d-7.8149919!4d112.0270498!15sChBwYXJrIG5lYXIga2VkaXJpkgEKcGxheWdyb3VuZOABAA?hl=id"
Kebun Bunga Matahari,Taman,4.0,Jawa Timur,Kediri,Mojoroto,"Jl. Selomangleng No.143, Pojok, Kec. Mojoroto, Kota Kediri, Jawa Timur 64115","https://www.google.com/maps/place/Kebun+Bunga+Matahari/@-7.8095527,111.8439099,12z/data=!4m10!1m3!2m2!1spark+near+kediri!6e1!3m5!1s0x2e7856c15fffa7ef:0x9d2b891f1f52ed40!8m2!3d-7.8095527!4d111.9757458!15sChBwYXJrIG5lYXIga2VkaXJpWhIiEHBhcmsgbmVhciBrZWRpcmmSARBuYXRpb25hbF9yZXNlcnZl4AEA?hl=id"
Taman Ngadiluwih Prof.DR. Moestopo,Taman,4.5,Jawa Timur,Kediri,Ngadiluwih,"4X3R+MM8, Ngadiluwih, Kec. Ngadiluwih, Kabupaten Kediri, Jawa Timur 64171","https://www.google.com/maps/place/Taman+Ngadiluwih+Prof.DR.+Moestopo/@-7.8095527,111.8439099,12z/data=!4m10!1m3!2m2!1spark+near+kediri!6e1!3m5!1s0x2e78f8f33052999f:0x2620c27dcba8b174!8m2!3d-7.8958476!4d111.991717!15sChBwYXJrIG5lYXIga2VkaXJpWhIiEHBhcmsgbmVhciBrZWRpcmmSAQ1tZW1vcmlhbF9wYXJrmgEjQ2haRFNVaE5NRzluUzBWSlEwRm5TVVJaZWxvMmQwWm5FQUXgAQA?hl=id"
Taman Ngadiluwih ꦠꦩꦤ꧀ꦔꦢꦶꦭꦸꦮꦶꦃ,Taman,4.3,Jawa Timur,Kediri,Ngadiluwih,"4X3R+MMC, Ngadiluwih, Kec. Ngadiluwih, Kabupaten Kediri, Jawa Timur 64171","https://www.google.com/maps/place/Taman+Ngadiluwih+%EA%A6%A0%EA%A6%A9%EA%A6%A4%EA%A7%80%EA%A6%94%EA%A6%A2%EA%A6%B6%EA%A6%AD%EA%A6%B8%EA%A6%AE%EA%A6%B6%EA%A6%83/@-7.8095527,111.8439099,12z/data=!4m10!1m3!2m2!1spark+near+kediri!6e1!3m5!1s0x2e78f8f32e454c1f:0x50a971559cee71ba!8m2!3d-7.8958117!4d111.9916275!15sChBwYXJrIG5lYXIga2VkaXJpWhIiEHBhcmsgbmVhciBrZWRpcmmSAQljaXR5X3BhcmuaASNDaFpEU1VoTk1HOW5TMFZKUTBGblNVTkxkVjlUZUVGbkVBReABAA?hl=id"
Taman Mojoroto,Taman,5.0,Jawa Timur,Kediri,Mojoroto,"Jl. Kawi No.3, Mojoroto, Kec. Mojoroto, Kabupaten Kediri, Jawa Timur 64112","https://www.google.com/maps/place/Taman+Mojoroto/@-7.8095527,111.8439099,12z/data=!4m10!1m3!2m2!1spark+near+kediri!6e1!3m5!1s0x2e78576ba083d791:0xe712da926f90de93!8m2!3d-7.8106811!4d112.0012707!15sChBwYXJrIG5lYXIga2VkaXJpkgEGZ2FyZGVu4AEA?hl=id"
Taman Bunga Matahari Kediri,Taman,4.0,Jawa Timur,Kediri,Mojoroto,"5XRG+57H, taman bunga matahari, Pojok, Kec. Mojoroto, Kabupaten Kediri, Jawa Timur 64115","https://www.google.com/maps/place/Taman+Bunga+Matahari+Kediri/@-7.8095527,111.8439099,12z/data=!4m10!1m3!2m2!1spark+near+kediri!6e1!3m5!1s0x2e7856bf54a6746f:0x1bd623dd7a06b41a!8m2!3d-7.8095527!4d111.9757458!15sChBwYXJrIG5lYXIga2VkaXJpkgEQbmF0aW9uYWxfcmVzZXJ2ZeABAA?hl=id"
Taman Kota Tempurejo,Taman,4.8,Jawa Timur,Kediri,Pesantren,"Jl. Totok Kerot No.7000, Tempurejo, Kec. Pesantren, Kabupaten Kediri, Jawa Timur 64138","https://www.google.com/maps/place/Taman+Kota+Tempurejo/@-7.8116092,111.9284354,12z/data=!4m10!1m3!2m2!1spark+near+kediri!6e1!3m5!1s0x2e78583a698d11c1:0x3576433b2dc163b!8m2!3d-7.8414255!4d112.0637384!15sChBwYXJrIG5lYXIga2VkaXJpWhIiEHBhcmsgbmVhciBrZWRpcmmSAQRwYXJrmgEkQ2hkRFNVaE5NRzluUzBWSlEwRm5TVVJYZFhGaFQyeDNSUkFC4AEA?hl=id"
Taman Lokomotif Kereta Api 210,Taman,4.2,Jawa Timur,Kediri,Ngasem,"Jl. Karanglo No.324, Dadapan, Paron, Kec. Ngasem, Kabupaten Kediri, Jawa Timur 64182","https://www.google.com/maps/place/Taman+Lokomotif+Kereta+Api+210/@-7.8116092,111.9284354,12z/data=!4m10!1m3!2m2!1spark+near+kediri!6e1!3m5!1s0x2e7859c2cf53b261:0xdc5f875a49e17ede!8m2!3d-7.8116092!4d112.0602713!15sChBwYXJrIG5lYXIga2VkaXJpWhIiEHBhcmsgbmVhciBrZWRpcmmSAQp0aGVtZV9wYXJrmgEkQ2hkRFNVaE5NRzluUzBWSlEwRm5TVU5yTUUxVVNqZG5SUkFC4AEA?hl=id"
Lapangan Tenis POLWIL Kediri,Taman,4.2,Jawa Timur,Kediri,Mojoroto,"52Q4+26F, Mojoroto, Kec. Mojoroto, Kota Kediri, Jawa Timur 64114","https://www.google.com/maps/place/Lapangan+Tenis+POLWIL+Kediri/@-7.811681,111.9293335,12z/data=!4m10!1m3!2m2!1spark+near+kediri!6e1!3m5!1s0x2e785721f0ddb739:0xd59341fadfdd70ae!8m2!3d-7.8124409!4d112.0055533!15sChBwYXJrIG5lYXIga2VkaXJpkgEEcGFya-ABAA?hl=id"
Taman Harmoni Kediri,Taman,4.4,Jawa Timur,Kediri,Mojoroto,"52P4+XC4, Mojoroto, Kec. Mojoroto, Kabupaten Kediri, Jawa Timur 64112","https://www.google.com/maps/place/Taman+Harmoni+Kediri/@-7.811681,111.9293335,12z/data=!4m10!1m3!2m2!1spark+near+kediri!6e1!3m5!1s0x2e78572201812a6f:0x65db4ad4e987aac4!8m2!3d-7.8126249!4d112.0060822!15sChBwYXJrIG5lYXIga2VkaXJpWhIiEHBhcmsgbmVhciBrZWRpcmmSAQljaXR5X3BhcmuaASNDaFpEU1VoTk1HOW5TMFZKUTBGblNVUkRhVTVwU0ZGM0VBReABAA?hl=id"
Taman hijau,Taman,5.0,Jawa Timur,Kediri,Ngasem,"Jl. Erlangga No.216, Gogorante, Paron, Kec. Ngasem, Kabupaten Kediri, Jawa Timur 64182","https://www.google.com/maps/place/Taman+hijau/@-7.811681,111.9293335,12z/data=!4m10!1m3!2m2!1spark+near+kediri!6e1!3m5!1s0x2e7859c4227d2ca5:0x945340b1f42914d5!8m2!3d-7.8153825!4d112.0587377!15sChBwYXJrIG5lYXIga2VkaXJpkgEEcGFya-ABAA?hl=id"
Complang Park,Taman,4.3,Jawa Timur,Kediri,Kandat,"Dsn. Gondang RT 06/RW01, Keroncong, Purworejo, Kec. Kandat, Kabupaten Kediri, Jawa Timur 64173","https://www.google.com/maps/place/Complang+Park/@-7.811681,111.9293335,12z/data=!4m10!1m3!2m2!1spark+near+kediri!6e1!3m5!1s0x2e78f7dd78cc720d:0xd71c8bc159faf60a!8m2!3d-7.9120982!4d112.0562861!15sChBwYXJrIG5lYXIga2VkaXJpWhIiEHBhcmsgbmVhciBrZWRpcmmSARJ0b3VyaXN0X2F0dHJhY3Rpb26aASNDaFpEU1VoTk1HOW5TMFZKUTBGblNVTnhPSFZUYUVkM0VBReABAA?hl=id"
New Sangsaka Bird Club,Taman,5.0,Jawa Timur,Kediri,Mojoroto,"belakang koramil 03 mojoroto depan kantor benglap, Sukorame, Kec. Mojoroto, Kabupaten Kediri, Jawa Timur 64114","https://www.google.com/maps/place/New+Sangsaka+Bird+Club/@-7.811681,111.9293335,12z/data=!4m10!1m3!2m2!1spark+near+kediri!6e1!3m5!1s0x2e7857b19b54d5cf:0xe7291becd5eae432!8m2!3d-7.8115673!4d111.9880515!15sChBwYXJrIG5lYXIga2VkaXJpkgESYmlyZF93YXRjaGluZ19hcmVh4AEA?hl=id"
Taman Depo,Taman,4.5,Jawa Timur,Kediri,Ngasem,"53Q6+V8H, Dadapan, Sumberejo, Kec. Ngasem, Kabupaten Kediri, Jawa Timur 64182","https://www.google.com/maps/place/Taman+Depo/@-7.811681,111.9293335,12z/data=!4m10!1m3!2m2!1spark+near+kediri!6e1!3m5!1s0x2e7859c2a3d4ea51:0x384d6f80535110a7!8m2!3d-7.8103044!4d112.060858!15sChBwYXJrIG5lYXIga2VkaXJpWhIiEHBhcmsgbmVhciBrZWRpcmmSAQRwYXJrmgEkQ2hkRFNVaE5NRzluUzBWSlEwRm5TVU5WYlZCTFRXaFJSUkFC4AEA?hl=id"
Taman Bunga Tirtoyoso,Taman,4.6,Jawa Timur,Kediri,Kota,"52MG+WF5, Banjaran, Kec. Kota, Kabupaten Kediri, Jawa Timur 64129","https://www.google.com/maps/place/Taman+Bunga+Tirtoyoso/@-7.811681,111.9293335,12z/data=!4m10!1m3!2m2!1spark+near+kediri!6e1!3m5!1s0x2e7857003aea8f7d:0xd186d5896ab2394f!8m2!3d-7.81524!4d112.0262384!15sChBwYXJrIG5lYXIga2VkaXJpkgESdG91cmlzdF9hdHRyYWN0aW9u4AEA?hl=id"
Taman Banjarmlati,Taman,3.6,Jawa Timur,Kediri,Mojoroto,"Gg. Kanthil No.41, Banjarmlati, Kec. Mojoroto, Kabupaten Kediri, Jawa Timur 64119","https://www.google.com/maps/place/Taman+Banjarmlati/@-7.811681,111.9293335,12z/data=!4m10!1m3!2m2!1spark+near+kediri!6e1!3m5!1s0x2e78572a82d2698d:0x8fbff4cbf4b22f22!8m2!3d-7.8378208!4d111.9956337!15sChBwYXJrIG5lYXIga2VkaXJpkgEEcGFya-ABAA?hl=id"
Wisata Alam Sumber Joho Park,Taman,4.4,Jawa Timur,Kediri,Wates,"43C5+J4X, Joho, Kec. Wates, Kabupaten Kediri, Jawa Timur 64174","https://www.google.com/maps/place/Wisata+Alam+Sumber+Joho+Park/@-7.811681,111.9293335,12z/data=!4m10!1m3!2m2!1spark+near+kediri!6e1!3m5!1s0x2e78f7fb19d195f1:0xa90b45b38a1fa672!8m2!3d-7.8783772!4d112.0578546!15sChBwYXJrIG5lYXIga2VkaXJpkgEEcGFya-ABAA?hl=id"
Gumul Paradise Island,Taman,4.3,Jawa Timur,Kediri,Ngasem,"Kompleks Simpang Lima Gumul, Sumberejo, Dadapan, Sumberejo, Kec. Ngasem, Kabupaten Kediri, Jawa Timur 64182","https://www.google.com/maps/place/Gumul+Paradise+Island/@-7.811681,111.9293335,12z/data=!4m10!1m3!2m2!1spark+near+kediri!6e1!3m5!1s0x2e78f9b370c54937:0xb5974fa55b480e03!8m2!3d-7.811681!4d112.0611694!15sChBwYXJrIG5lYXIga2VkaXJpWhIiEHBhcmsgbmVhciBrZWRpcmmSAQp3YXRlcl9wYXJrmgEkQ2hkRFNVaE5NRzluUzBWSlEwRm5TVU10ZDA5dWNEaEJSUkFC4AEA?hl=id"
Taman cinta para pendosa,Taman,5.0,Jawa Timur,Kediri,Kepung,"66JQ+P3Q, Kencong Timur, Kencong, Kec. Kepung, Kabupaten Kediri, Jawa Timur 64293","https://www.google.com/maps/place/Taman+cinta+para+pendosa/@-7.768172,112.1058957,12z/data=!4m10!1m3!2m2!1spark+near+kediri!6e1!3m5!1s0x2e785d2b897616cf:0xdae537dd8eb6e8e3!8m2!3d-7.768172!4d112.2377316!15sChBwYXJrIG5lYXIga2VkaXJpkgEEcGFya-ABAA?hl=id"
TAMAN APARTEMEN RAKYAT,Taman,4.4,Jawa Timur,Kediri,Kota,"52V9+MG2, Dandangan, Kec. Kota, Kabupaten Kediri, Jawa Timur 64129","https://www.google.com/maps/place/TAMAN+APARTEMEN+RAKYAT/@-7.8103871,111.9289443,12z/data=!4m10!1m3!2m2!1spark+near+kediri!6e1!3m5!1s0x2e785739682d5f05:0x7a3b2fa7c58237ed!8m2!3d-7.8058547!4d112.0187552!15sChBwYXJrIG5lYXIga2VkaXJpkgEEcGFya-ABAA?hl=id"
"Sumber Dlopo, Ds. Karangrejo, Kec. Ngasem, Kab. Kediri",Taman,4.6,Jawa Timur,Kediri,Ngasem,"52WM+QG7, Karangrejo, Kec. Ngasem, Kabupaten Kediri, Jawa Timur 64182","https://www.google.com/maps/place/Sumber+Dlopo,+Ds.+Karangrejo,+Kec.+Ngasem,+Kab.+Kediri/@-7.8103871,111.9289443,12z/data=!4m10!1m3!2m2!1spark+near+kediri!6e1!3m5!1s0x2e78575b4ecefee9:0x7dcc3803368f1f8b!8m2!3d-7.802719!4d112.0340406!15sChBwYXJrIG5lYXIga2VkaXJpkgEEcGFya-ABAA?hl=id"
Skate Park Gumul,Taman,4.3,Jawa Timur,Kediri,Ngasem,"53Q6+R8R, Dadapan, Sumberejo, Kec. Ngasem, Kabupaten Kediri, Jawa Timur 64182","https://www.google.com/maps/place/Skate+Park+Gumul/@-7.8103871,111.9289443,12z/data=!4m10!1m3!2m2!1spark+near+kediri!6e1!3m5!1s0x2e7859c2a37523d5:0xf615d41789c3e4ca!8m2!3d-7.8103871!4d112.0607802!15sChBwYXJrIG5lYXIga2VkaXJpWhIiEHBhcmsgbmVhciBrZWRpcmmSAQ9za2F0ZWJvYXJkX3BhcmuaASNDaFpEU1VoTk1HOW5TMFZKUTBGblNVTmpkSEIxVFVaUkVBReABAA?hl=id"
Taman wisata goa Selomangleng,Taman,4.2,Jawa Timur,Kediri,Mojoroto,"5XRF+J5F, Jl. Tembus Lb. Tumpang, Hutan, Kec. Mojoroto, Kota Kediri, Jawa Timur 64115","https://www.google.com/maps/place/Taman+wisata+goa+Selomangleng/@-7.8084476,111.8410889,12z/data=!4m10!1m3!2m2!1spark+near+kediri!6e1!3m5!1s0x2e78572e53d017df:0xea5424140df0adac!8m2!3d-7.8084476!4d111.9729248!15sChBwYXJrIG5lYXIga2VkaXJpkgEEcGFya-ABAA?hl=id"
Gerbang Taman Kilisuci,Taman,2.0,Jawa Timur,Kediri,Pare,"Jl. Pahlawan Kusuma Bangsa No.31, Puhrejo, Tulungrejo, Kec. Pare, Kabupaten Kediri, Jawa Timur 64212","https://www.google.com/maps/place/Gerbang+Taman+Kilisuci/@-7.7632149,112.0505014,12z/data=!4m10!1m3!2m2!1spark+near+kediri!6e1!3m5!1s0x2e785d017bc0808d:0x406aea157cde60cf!8m2!3d-7.7632149!4d112.1823373!15sChBwYXJrIG5lYXIga2VkaXJpkgEJY2l0eV9wYXJr4AEA?hl=id"
Taman Bahagia,Taman,4.3,Jawa Timur,Kediri,Pesantren,"Jl. Halim Perdana Kusuma No.14, Jamsaren, Kec. Pesantren, Kota Kediri, Jawa Timur 64132","https://www.google.com/maps/place/Taman+Bahagia/@-7.8118181,111.8731252,12z/data=!4m10!1m3!2m2!1spark+near+kediri!6e1!3m5!1s0x2e78570d6183fe4b:0x7844a014b31484e3!8m2!3d-7.82243!4d112.021951!15sChBwYXJrIG5lYXIga2VkaXJpWhIiEHBhcmsgbmVhciBrZWRpcmmSAQRwYXJrmgEkQ2hkRFNVaE5NRzluUzBWSlEwRm5TVVJ0ZERkTVRDMW5SUkFC4AEA?hl=id"
Taman Kelir,Taman,4.1,Jawa Timur,Kediri,Semen,"5VG8+CC8, Sawah, Joho, Kec. Semen, Kabupaten Kediri, Jawa Timur 64161","https://www.google.com/maps/place/Taman+Kelir/@-7.8239592,111.7342515,12z/data=!4m10!1m3!2m2!1spark+near+kediri!6e1!3m5!1s0x2e7854c8e3966cf1:0x713882322b6d6e7e!8m2!3d-7.8239592!4d111.8660874!15sChBwYXJrIG5lYXIga2VkaXJpWhIiEHBhcmsgbmVhciBrZWRpcmmSAQRwYXJrmgEkQ2hkRFNVaE5NRzluUzBWSlEwRm5TVU5QYUhaWE4zcDNSUkFC4AEA?hl=id"
Taman Simpang Tiga Mojoroto,Taman,4.7,Jawa Timur,Kediri,Mojoroto,"Jl. Ahmad Dahlan No.138, Mojoroto, Kec. Mojoroto, Kabupaten Kediri, Jawa Timur 64112","https://www.google.com/maps/place/Taman+Simpang+Tiga+Mojoroto/@-7.8110986,111.8728107,12z/data=!4m10!1m3!2m2!1spark+near+kediri!6e1!3m5!1s0x2e78570d2f26367f:0x2dbb2d1a5f638920!8m2!3d-7.7950212!4d112.0018115!15sChBwYXJrIG5lYXIga2VkaXJpkgEJY2l0eV9wYXJr4AEA?hl=id"
Bunderan Sekartaji,Taman,4.5,Jawa Timur,Kediri,Mojoroto,"52Q3+HV6, Mojoroto, Kec. Mojoroto, Kota Kediri, Jawa Timur 64114","https://www.google.com/maps/place/Bunderan+Sekartaji/@-7.8110986,111.8728107,12z/data=!4m10!1m3!2m2!1spark+near+kediri!6e1!3m5!1s0x2e78570b3f8fcc89:0xec2ae283a5a54d2f!8m2!3d-7.8110986!4d112.0046466!15sChBwYXJrIG5lYXIga2VkaXJpWhIiEHBhcmsgbmVhciBrZWRpcmmSAQRwYXJrmgEkQ2hkRFNVaE5NRzluUzBWSlEwRm5TVVF5YzJWZmJISlJSUkFC4AEA?hl=id"
Taman Garuda Kampung Inggris Pare Kediri,Taman,4.2,Jawa Timur,Kediri,Pare,"65RG+C72, Jl. Raya Kediri - Pare, Cangkring, Pelem, Kec. Pare, Kabupaten Kediri, Jawa Timur 64213","https://www.google.com/maps/place/Taman+Garuda+Kampung+Inggris+Pare+Kediri/@-7.7589753,112.0438056,12z/data=!4m10!1m3!2m2!1spark+near+kediri!6e1!3m5!1s0x2e785c468e101b57:0x91e0e15ba25a762f!8m2!3d-7.7589753!4d112.1756415!15sChBwYXJrIG5lYXIga2VkaXJpkgEJY2l0eV9wYXJr4AEA?hl=id"
MGTP ( Mojoroto Green Ten Park ),Taman,5.0,Jawa Timur,Kediri,Mojoroto,"6252+5XG, Mojoroto, Kec. Mojoroto, Kabupaten Kediri, Jawa Timur 64112","https://www.google.com/maps/place/MGTP+(+Mojoroto+Green+Ten+Park+)/@-7.8012113,111.8918547,12z/data=!4m10!1m3!2m2!1spark+near+kediri!6e1!3m5!1s0x2e7851f855fcbe45:0x4b52b03c4b782638!8m2!3d-7.7920718!4d112.002466!15sChBwYXJrIG5lYXIga2VkaXJpkgEEcGFya-ABAA?hl=id"
Taman Kresek,Taman,4.3,Jawa Timur,Kediri,Pesantren,"5357+RJW, Jl. Raya Wates - Kediri, Tempurejo, Kec. Pesantren, Kabupaten Kediri, Jawa Timur 64138","https://www.google.com/maps/place/Taman+Kresek/@-7.8012113,111.8918547,12z/data=!4m10!1m3!2m2!1spark+near+kediri!6e1!3m5!1s0x2e78583a0aa85371:0x22a81841f6689c0f!8m2!3d-7.840393!4d112.064067!15sChBwYXJrIG5lYXIga2VkaXJpWhIiEHBhcmsgbmVhciBrZWRpcmmSAQljaXR5X3BhcmuaASNDaFpEU1VoTk1HOW5TMFZKUTBGblNVUkhkV1V6VGxaUkVBReABAA?hl=id"
Taman Neon Pelangi Semampir BangJo,Taman,4.1,Jawa Timur,Kediri,Kota,"6245+GWP, Semampir, Kec. Kota, Kabupaten Kediri, Jawa Timur","https://www.google.com/maps/place/Taman+Neon+Pelangi+Semampir+BangJo/@-7.8012113,111.8918547,12z/data=!4m10!1m3!2m2!1spark+near+kediri!6e1!3m5!1s0x2e78572d17d4b1ef:0xa5fb0789daf041ee!8m2!3d-7.7936533!4d112.0098159!15sChBwYXJrIG5lYXIga2VkaXJpkgENbWVtb3JpYWxfcGFya-ABAA?hl=id"
Alun-Alun Kota Kediri,Taman,4.3,Jawa Timur,Kediri,Kota,"Jl. Panglima Sudirman, Kp. Dalem, Kec. Kota, Kota Kediri, Jawa Timur 64129","https://www.google.com/maps/place/Alun-Alun+Kota+Kediri/@-7.8012113,111.8918547,12z/data=!4m10!1m3!2m2!1spark+near+kediri!6e1!3m5!1s0x2e78570592c4195d:0xdd821c40f619fb24!8m2!3d-7.8266872!4d112.0110571!15sChBwYXJrIG5lYXIga2VkaXJpWhIiEHBhcmsgbmVhciBrZWRpcmmSAQljaXR5X3BhcmvgAQA?hl=id"
Taman Terbuka Hijau - RSUD SLG Kediri,Taman,5.0,Jawa Timur,Kediri,Ngasem,"53H4+HP, Tugurejo, Kec. Ngasem, Kabupaten Kediri, Jawa Timur 64182","https://www.google.com/maps/place/Taman+Terbuka+Hijau+-+RSUD+SLG+Kediri/@-7.8012113,111.8918547,12z/data=!4m10!1m3!2m2!1spark+near+kediri!6e1!3m5!1s0x2e7859c6988d6f89:0xb5db6b130039aab3!8m2!3d-7.8206287!4d112.0569641!15sChBwYXJrIG5lYXIga2VkaXJpkgEEcGFya-ABAA?hl=id"
