nama,kategori,rating,provinsi,kota,kecamatan,alamat,link
Stasiun Baureno,Taman,4.7,Jawa Timur,Bojonegoro,Baureno,"V39X+HWG, Unnamed Road, Mongkrong, Baureno, Kec. Baureno, Kabupaten Bojonegoro, Jawa Timur 62192","https://www.google.com/maps/place/Stasiun+Baureno/@-7.1306474,110.7133324,9z/data=!4m10!1m3!2m2!1smuseum+dekat+bojonegoro!6e1!3m5!1s0x2e778fbec141ed9b:0x23cfbee92206c724!8m2!3d-7.1310224!4d112.0998029!15sChdtdXNldW0gZGVrYXQgYm9qb25lZ29yb5IBBm11c2V1beABAA?hl=id"
Cv Biro Jasa,Taman,5.0,Jawa Timur,Bojonegoro,Bubulan,"MVH5+Q2V, Area Sawah, Sumberbendo, Kec. Bubulan, Kabupaten Bojonegoro, Jawa Timur 62172","https://www.google.com/maps/place/Cv+Biro+Jasa/@-7.1306474,110.7133324,9z/data=!4m10!1m3!2m2!1smuseum+dekat+bojonegoro!6e1!3m5!1s0x2e782cad25d890d3:0xbf2deb54a8b0d7c1!8m2!3d-7.3205019!4d111.8575286!15sChdtdXNldW0gZGVrYXQgYm9qb25lZ29yb5IBBm11c2V1beABAA?hl=id"
Novalencia collection,Taman,5.0,Jawa Timur,Bojonegoro,Padangan,"RJJH+V98, Cobaan, Ngradin, Kec. Padangan, Kabupaten Bojonegoro, Jawa Timur 62162","https://www.google.com/maps/place/Novalencia+collection/@-7.1306474,110.7133324,9z/data=!4m10!1m3!2m2!1smuseum+dekat+bojonegoro!6e1!3m5!1s0x2e77630f5bcd5d9f:0x84dab6ce5db4d7fb!8m2!3d-7.1679283!4d111.6284174!15sChdtdXNldW0gZGVrYXQgYm9qb25lZ29yb5IBC2FydF9nYWxsZXJ54AEA?hl=id"
Taman Mbah Balok,Taman,4.7,Jawa Timur,Bojonegoro,Bojonegoro,"RVXH+RQ2, Kauman, Kec. Bojonegoro, Kabupaten Bojonegoro, Jawa Timur 62113","https://www.google.com/maps/place/Taman+Mbah+Balok/@-7.1306474,110.7133324,9z/data=!4m10!1m3!2m2!1smuseum+dekat+bojonegoro!6e1!3m5!1s0x2e77816572ed4d6d:0xcf9d824122f7b2ac!8m2!3d-7.1504836!4d111.8793767!15sChdtdXNldW0gZGVrYXQgYm9qb25lZ29yb5IBCWNpdHlfcGFya-ABAA?hl=id"
Lapangan Kabunan,Taman,3.9,Jawa Timur,Bojonegoro,Balen,"RW2Q+FRQ, Kabunan Lor, Kabunan, Kec. Balen, Kabupaten Bojonegoro, Jawa Timur 62182","https://www.google.com/maps/place/Lapangan+Kabunan/@-7.1306474,110.7133324,9z/data=!4m10!1m3!2m2!1smuseum+dekat+bojonegoro!6e1!3m5!1s0x2e7780c565fbe6e3:0xa02c86be98ff6fee!8m2!3d-7.1987988!4d111.9396054!15sChdtdXNldW0gZGVrYXQgYm9qb25lZ29yb5IBBm11c2V1beABAA?hl=id"
Markaz Fatihah Indonesia,Taman,5.0,Jawa Timur,Bojonegoro,Baureno,"V3C9+83P, Jalan, Gadung, Banjaran, Baureno, Bojonegoro Regency, East Java 62192","https://www.google.com/maps/place/Markaz+Fatihah+Indonesia/@-7.1306474,110.7133324,9z/data=!4m10!1m3!2m2!1smuseum+dekat+bojonegoro!6e1!3m5!1s0x2e778f7f4bbd21f3:0x36a38a6e966fbc65!8m2!3d-7.1291436!4d112.0677143!15sChdtdXNldW0gZGVrYXQgYm9qb25lZ29yb5IBBm11c2V1beABAA?hl=id"
Wisata Edukasi Gerabah,Taman,4.4,Jawa Timur,Bojonegoro,Malo,"VPPF+6W, Karuk, Rendeng, Kec. Malo, Kabupaten Bojonegoro, Jawa Timur 62153","https://www.google.com/maps/place/Wisata+Edukasi+Gerabah/@-7.1306474,110.7133324,9z/data=!4m10!1m3!2m2!1smuseum+dekat+bojonegoro!6e1!3m5!1s0x2e777a52850e02eb:0x4a44ff9c68d27bb2!8m2!3d-7.1143817!4d111.7248567!15sChdtdXNldW0gZGVrYXQgYm9qb25lZ29yb1oZIhdtdXNldW0gZGVrYXQgYm9qb25lZ29yb5IBEnRvdXJpc3RfYXR0cmFjdGlvbpoBI0NoWkRTVWhOTUc5blMwVkpRMEZuU1VSSmVtVnRhMU5CRUFF4AEA?hl=id"
Makam Mbah Poeng Sinukarta,Taman,4.0,Jawa Timur,Bojonegoro,Ngasem,"RMWC+7PQ, Jl. Raya Gayam, Area Persawahan, Ngraho, Kec. Ngasem, Kabupaten Bojonegoro, Jawa Timur 62154","https://www.google.com/maps/place/Makam+Mbah+Poeng+Sinukarta/@-7.1306474,110.7133324,9z/data=!4m10!1m3!2m2!1smuseum+dekat+bojonegoro!6e1!3m5!1s0x2e777b515786e891:0x821bd5087a07bec3!8m2!3d-7.1542865!4d111.6718477!15sChdtdXNldW0gZGVrYXQgYm9qb25lZ29yb1oZIhdtdXNldW0gZGVrYXQgYm9qb25lZ29yb5IBBm11c2V1bZoBI0NoWkRTVWhOTUc5blMwVkpRMEZuU1VSVE5HWnVVVlJuRUFF4AEA?hl=id"
Taman Lokomotif,Taman,4.5,Jawa Timur,Bojonegoro,Bojonegoro,"Jl. Teuku Umar, Kepatihan, Kadipaten, Kec. Bojonegoro, Kabupaten Bojonegoro, Jawa Timur 62111","https://www.google.com/maps/place/Taman+Lokomotif/@-7.1306474,110.7133324,9z/data=!4m10!1m3!2m2!1smuseum+dekat+bojonegoro!6e1!3m5!1s0x2e778116d54e0873:0xaa708c4e990ac113!8m2!3d-7.152591!4d111.8839476!15sChdtdXNldW0gZGVrYXQgYm9qb25lZ29yb1oZIhdtdXNldW0gZGVrYXQgYm9qb25lZ29yb5IBBHBhcmuaASRDaGREU1VoTk1HOW5TMFZKUTBGblNVUjFOV054WVRWUlJSQULgAQA?hl=id"
Masjid Al Mujahid,Taman,5.0,Jawa Timur,Bojonegoro,Gondang,"HWC5+762, Unnamed Road, Pajeng, Kec. Gondang, Kabupaten Bojonegoro, Jawa Timur 62172","https://www.google.com/maps/place/Masjid+Al+Mujahid/@-7.1306474,110.7133324,9z/data=!4m10!1m3!2m2!1smuseum+dekat+bojonegoro!6e1!3m5!1s0x2e78330e70df5a59:0xd4e7a276244f75d9!8m2!3d-7.4293717!4d111.908029!15sChdtdXNldW0gZGVrYXQgYm9qb25lZ29yb5IBBm11c2V1beABAA?hl=id"
tugu PSHT Dadap kampung terate,Taman,5.0,Jawa Timur,Bojonegoro,Sumberejo,"tugu psht, Dadap, Karangdinoyo, Kec. Sumberejo, Kabupaten Bojonegoro, Jawa Timur 62191","https://www.google.com/maps/place/tugu+PSHT+Dadap+kampung+terate/@-7.1306474,110.7133324,9z/data=!4m10!1m3!2m2!1smuseum+dekat+bojonegoro!6e1!3m5!1s0x2e778999fe1aed19:0xe3b218a2048a9556!8m2!3d-7.1871745!4d112.0573025!15sChdtdXNldW0gZGVrYXQgYm9qb25lZ29yb5IBBm11c2V1beABAA?hl=id"
Jembatan Pelengkung,Taman,4.0,Jawa Timur,Bojonegoro,Temayang,"MWHG+75F, Area Kebun, Pandantoyo, Kec. Temayang, Kabupaten Bojonegoro, Jawa Timur 62184","https://www.google.com/maps/place/Jembatan+Pelengkung/@-7.1306474,110.7133324,9z/data=!4m10!1m3!2m2!1smuseum+dekat+bojonegoro!6e1!3m5!1s0x2e782c6cffffffff:0xbfe9e9938d7510a1!8m2!3d-7.3218205!4d111.9254208!15sChdtdXNldW0gZGVrYXQgYm9qb25lZ29yb5IBBm11c2V1beABAA?hl=id"
Makam Haryo Matahun,Taman,4.6,Jawa Timur,Bojonegoro,Dander,"Ngraseh, Kec. Dander, Kabupaten Bojonegoro, Jawa Timur 62171","https://www.google.com/maps/place/Makam+Haryo+Matahun/@-7.1306474,110.7133324,9z/data=!4m10!1m3!2m2!1smuseum+dekat+bojonegoro!6e1!3m5!1s0x2e7781689f789091:0x4bd65b170713a628!8m2!3d-7.2244708!4d111.8711046!15sChdtdXNldW0gZGVrYXQgYm9qb25lZ29yb5IBBm11c2V1beABAA?hl=id"
GALERI DHE JAH,Taman,5.0,Jawa Timur,Bojonegoro,Ngraho,"QHC4+7F7, Kedung Bunder, Sumberarum, Kec. Ngraho, Kabupaten Bojonegoro, Jawa Timur 62165","https://www.google.com/maps/place/GALERI+DHE+JAH/@-7.1306474,110.7133324,9z/data=!4m10!1m3!2m2!1smuseum+dekat+bojonegoro!6e1!3m5!1s0x2e7761b452320fcd:0xa8553b8556a69d15!8m2!3d-7.2293305!4d111.556183!15sChdtdXNldW0gZGVrYXQgYm9qb25lZ29yb5IBC2FydF9nYWxsZXJ54AEA?hl=id"
TPU Desa Padang,Taman,5.0,Jawa Timur,Bojonegoro,Trucuk,"VRCM+Q4, Padang, Kec. Trucuk, Kabupaten Bojonegoro, Jawa Timur 62155","https://www.google.com/maps/place/TPU+Desa+Padang/@-7.1306474,110.7133324,9z/data=!4m10!1m3!2m2!1smuseum+dekat+bojonegoro!6e1!3m5!1s0x2e777914fcd6a07b:0x864c2eae0cf560b5!8m2!3d-7.1281781!4d111.8328495!15sChdtdXNldW0gZGVrYXQgYm9qb25lZ29yb5IBBm11c2V1beABAA?hl=id"
Musholla Hidayatullah,Taman,4.5,Jawa Timur,Bojonegoro,Baureno,"V39X+2VM, Dsn. Karanggayam, Talun, Blongsong, Baureno, Bojonegoro Regency, East Java 62192","https://www.google.com/maps/place/Musholla+Hidayatullah/@-7.1306474,110.7133324,9z/data=!4m10!1m3!2m2!1smuseum+dekat+bojonegoro!6e1!3m5!1s0x2e778ed6953365e9:0xccefcef5ecf8b2b6!8m2!3d-7.1324185!4d112.0996684!15sChdtdXNldW0gZGVrYXQgYm9qb25lZ29yb5IBBm11c2V1beABAA?hl=id"
Izah Audio,Taman,5.0,Jawa Timur,Bojonegoro,Kedungadem,"M2GP+J5X, Unnamed Road, Brojol, Pejok, Kec. Kedungadem, Kabupaten Bojonegoro, Jawa Timur 62195","https://www.google.com/maps/place/Izah+Audio/@-7.1306474,110.7133324,9z/data=!4m10!1m3!2m2!1smuseum+dekat+bojonegoro!6e1!3m5!1s0x2e782f733d8a5d35:0xccf87efa9747683a!8m2!3d-7.3233585!4d112.0354499!15sChdtdXNldW0gZGVrYXQgYm9qb25lZ29yb5IBBm11c2V1beABAA?hl=id"
Waduk cengkir,Taman,4.7,Jawa Timur,Bojonegoro,Kepoh Baru,"Q3GG+C5W, Unnamed Road, Sawah, Cengkir, Kec. Kepoh Baru, Kabupaten Bojonegoro, Jawa Timur 62194","https://www.google.com/maps/place/Waduk+cengkir/@-7.1306474,110.7133324,9z/data=!4m10!1m3!2m2!1smuseum+dekat+bojonegoro!6e1!3m5!1s0x2e778948198c0325:0x2c21ef26e6490a4c!8m2!3d-7.223895!4d112.0754445!15sChdtdXNldW0gZGVrYXQgYm9qb25lZ29yb5IBBm11c2V1beABAA?hl=id"
Gudang Garam Nglingi,Taman,3.6,Jawa Timur,Bojonegoro,Ngasem,"Jepon, Bareng, Kec. Ngasem, Kabupaten Bojonegoro, Jawa Timur 62154","https://www.google.com/maps/place/Gudang+Garam+Nglingi/@-7.1306474,110.7133324,9z/data=!4m10!1m3!2m2!1smuseum+dekat+bojonegoro!6e1!3m5!1s0x2e777c284cbe0529:0x4b3c4df95f7a795!8m2!3d-7.1883819!4d111.7595319!15sChdtdXNldW0gZGVrYXQgYm9qb25lZ29yb5IBBm11c2V1beABAA?hl=id"
Makam Mbh.Gusti Cokro Yudho,Taman,3.8,Jawa Timur,Bojonegoro,Kasiman,"Jl. Wonosari No.16, Sendang Gedhe, Sambeng, Kec. Kasiman, Kabupaten Bojonegoro, Jawa Timur 62164","https://www.google.com/maps/place/Makam+Mbh.Gusti+Cokro+Yudho/@-7.1306474,110.7133324,9z/data=!4m10!1m3!2m2!1smuseum+dekat+bojonegoro!6e1!3m5!1s0x2e7764f14b13687b:0x51befe0fac274ac3!8m2!3d-7.1359338!4d111.6244572!15sChdtdXNldW0gZGVrYXQgYm9qb25lZ29yb5IBFGxvY2FsX2hpc3RvcnlfbXVzZXVt4AEA?hl=id"
puncak gunung,Taman,5.0,Jawa Timur,Bojonegoro,Bubulan,"MVH4+JJ7, Area Sawah, Sumberbendo, Kec. Bubulan, Kabupaten Bojonegoro, Jawa Timur","https://www.google.com/maps/place/puncak+gunung/@-7.1306474,110.7133324,9z/data=!4m10!1m3!2m2!1smuseum+dekat+bojonegoro!6e1!3m5!1s0x2e79d3957d83abe5:0x11d318aca8ccc0bd!8m2!3d-7.3209658!4d111.8565478!15sChdtdXNldW0gZGVrYXQgYm9qb25lZ29yb5IBBm11c2V1beABAA?hl=id"
makam atmowiyoto ledok kulon,Taman,4.3,Jawa Timur,Bojonegoro,Bojonegoro,"Jl. Kapten Ramli No.563, Ledok Kulon Dua, Ledok Kulon, Kec. Bojonegoro, Kabupaten Bojonegoro, Jawa Timur 62112","https://www.google.com/maps/place/makam+atmowiyoto+ledok+kulon/@-7.1306474,110.7133324,9z/data=!4m10!1m3!2m2!1smuseum+dekat+bojonegoro!6e1!3m5!1s0x2e7782054df842bf:0xcff47fc693dca1b9!8m2!3d-7.1407623!4d111.8684481!15sChdtdXNldW0gZGVrYXQgYm9qb25lZ29yb5IBBm11c2V1beABAA?hl=id"
TAQIN VR46,Taman,5.0,Jawa Timur,Bojonegoro,Kedungadem,"Jl. Beton Sel. No.46, Beton, Megale, Kec. Kedungadem, Kabupaten Bojonegoro, Jawa Timur 62195","https://www.google.com/maps/place/TAQIN+VR46/@-7.1306474,110.7133324,9z/data=!4m10!1m3!2m2!1smuseum+dekat+bojonegoro!6e1!3m5!1s0x2e78299c36634283:0xf0af64ac714c6d1f!8m2!3d-7.2895093!4d112.0176787!15sChdtdXNldW0gZGVrYXQgYm9qb25lZ29yb5IBBm11c2V1beABAA?hl=id"
Monumen Suku Samin,Taman,5.0,Jawa Timur,Bojonegoro,Margomulyo,"JFWR+6CM, Jatiroto, Njepang, Kec. Margomulyo, Kabupaten Bojonegoro, Jawa Timur 62168","https://www.google.com/maps/place/Monumen+Suku+Samin/@-7.1306474,110.7133324,9z/data=!4m10!1m3!2m2!1smuseum+dekat+bojonegoro!6e1!3m5!1s0x2e79dd5fbc8fc7ad:0x63b90581ede33610!8m2!3d-7.354408!4d111.4910428!15sChdtdXNldW0gZGVrYXQgYm9qb25lZ29yb1oZIhdtdXNldW0gZGVrYXQgYm9qb25lZ29yb5IBBm11c2V1bZoBI0NoWkRTVWhOTUc5blMwVkpRMEZuU1VSTmFYWlVVMUJSRUFF4AEA?hl=id"
Doni Donokx,Taman,5.0,Jawa Timur,Bojonegoro,Tambakrejo,"Bantean, Ngrancang, Kec. Tambakrejo, Kabupaten Bojonegoro, Jawa Timur 62166","https://www.google.com/maps/place/Doni+Donokx/@-7.1306474,110.7133324,9z/data=!4m10!1m3!2m2!1smuseum+dekat+bojonegoro!6e1!3m5!1s0x2e79d9cee120dd21:0x337023d8b72528a5!8m2!3d-7.289534!4d111.6057293!15sChdtdXNldW0gZGVrYXQgYm9qb25lZ29yb5IBFWFyY2hhZW9sb2dpY2FsX211c2V1beABAA?hl=id"
Wisata Edukasi Pejambon,Taman,4.6,Jawa Timur,Bojonegoro,Sumberejo,"Jl. RA. Kartini, Pejambon, Kec. Sumberejo, Kabupaten Bojonegoro, Jawa Timur 62191","https://www.google.com/maps/place/Wisata+Edukasi+Pejambon/@-7.1306474,110.7133324,9z/data=!4m10!1m3!2m2!1smuseum+dekat+bojonegoro!6e1!3m5!1s0x2e77872a15cc7a23:0xe67e06a336575ae8!8m2!3d-7.1981921!4d112.0218848!15sChdtdXNldW0gZGVrYXQgYm9qb25lZ29yb5IBEnRvdXJpc3RfYXR0cmFjdGlvbuABAA?hl=id"
Yadi Ketileng,Taman,5.0,Jawa Timur,Bojonegoro,Malo,"WP2G+92C, Dusun Dukuhan, Ketileng, Kec. Malo, Kabupaten Bojonegoro, Jawa Timur 62153","https://www.google.com/maps/place/Yadi+Ketileng/@-7.1306474,110.7133324,9z/data=!4m10!1m3!2m2!1smuseum+dekat+bojonegoro!6e1!3m5!1s0x2e777b9626526f4d:0x61f6ad8f48d615ad!8m2!3d-7.0990658!4d111.725013!15sChdtdXNldW0gZGVrYXQgYm9qb25lZ29yb5IBBm11c2V1beABAA?hl=id"
Sky Bridge Wonocolo Geopetroleum,Taman,3.2,Jawa Timur,Bojonegoro,Kedewan,"XM34+4C5, Wonocolo, Kec. Kedewan, Kabupaten Bojonegoro, Jawa Timur 62164","https://www.google.com/maps/place/Sky+Bridge+Wonocolo+Geopetroleum/@-7.1306474,110.7133324,9z/data=!4m10!1m3!2m2!1smuseum+dekat+bojonegoro!6e1!3m5!1s0x2e776fd04c6ad41b:0x52089f1edc7229f2!8m2!3d-7.0472403!4d111.6560942!15sChdtdXNldW0gZGVrYXQgYm9qb25lZ29yb1oZIhdtdXNldW0gZGVrYXQgYm9qb25lZ29yb5IBBm11c2V1bZoBI0NoWkRTVWhOTUc5blMwVkpRMEZuU1VSdk4wdGxZMWxuRUFF4AEA?hl=id"
Makam Umum Ds. Mojokampung,Taman,4.5,Jawa Timur,Bojonegoro,Bojonegoro,"RVRR+WWM, Jl. Kyai Mojo, Mojo Kp., Mojokampung, Kec. Bojonegoro, Kabupaten Bojonegoro, Jawa Timur 62119","https://www.google.com/maps/place/Makam+Umum+Ds.+Mojokampung/@-7.1306474,110.7133324,9z/data=!4m10!1m3!2m2!1smuseum+dekat+bojonegoro!6e1!3m5!1s0x2e77818f8b8ea391:0xb0e02cd2cc3f4fe6!8m2!3d-7.1576665!4d111.8922855!15sChdtdXNldW0gZGVrYXQgYm9qb25lZ29yb5IBBm11c2V1beABAA?hl=id"
TUGU SEDULUR SIKEP SAMIN,Taman,4.8,Jawa Timur,Bojonegoro,Margomulyo,"JFWR+4FR, Jatiroto, Hutan, Kec. Margomulyo, Kabupaten Bojonegoro, Jawa Timur 62168","https://www.google.com/maps/place/TUGU+SEDULUR+SIKEP+SAMIN/@-7.1306474,110.7133324,9z/data=!4m10!1m3!2m2!1smuseum+dekat+bojonegoro!6e1!3m5!1s0x2e79dd7d86c73bc9:0x3aa89d634f021b02!8m2!3d-7.3546272!4d111.4911253!15sChdtdXNldW0gZGVrYXQgYm9qb25lZ29yb1oZIhdtdXNldW0gZGVrYXQgYm9qb25lZ29yb5IBBm11c2V1bZoBJENoZERTVWhOTUc5blMwVkpRMEZuU1VOWFgzSmlWbWxuUlJBQuABAA?hl=id"
Komunitas Masyarakat Samin Bojonegoro,Taman,4.6,Jawa Timur,Bojonegoro,Margomulyo,"MF9P+89W, Unnamed Road, Jepang, Margomulyo, Kec. Margomulyo, Kabupaten Bojonegoro, Jawa Timur 62168","https://www.google.com/maps/place/Komunitas+Masyarakat+Samin+Bojonegoro/@-7.1306474,110.7133324,9z/data=!4m10!1m3!2m2!1smuseum+dekat+bojonegoro!6e1!3m5!1s0x2e79dd56972d31c1:0x6d66b73c80f69966!8m2!3d-7.3316492!4d111.4859094!15sChdtdXNldW0gZGVrYXQgYm9qb25lZ29yb5IBFGxvY2FsX2hpc3RvcnlfbXVzZXVt4AEA?hl=id"
Pendopo sanggar pamujan,Taman,5.0,Jawa Timur,Bojonegoro,Balen,"Jl. Jend. Sudirman, Prambatan, Kec. Balen, Kabupaten Bojonegoro, Jawa Timur 62182","https://www.google.com/maps/place/Pendopo+sanggar+pamujan/@-7.1306474,110.7133324,9z/data=!4m10!1m3!2m2!1smuseum+dekat+bojonegoro!6e1!3m5!1s0x2e7781dc42b4c7cf:0x8df6caca0ed631be!8m2!3d-7.1704499!4d111.9497501!15sChdtdXNldW0gZGVrYXQgYm9qb25lZ29yb5IBBm11c2V1beABAA?hl=id"
jati monumen,Taman,4.1,Jawa Timur,Bojonegoro,Tambakrejo,"PJ3R+4MQ, Hutan, Kec. Tambakrejo, Kabupaten Bojonegoro, Jawa Timur 62166","https://www.google.com/maps/place/jati+monumen/@-7.1306474,110.7133324,9z/data=!4m10!1m3!2m2!1smuseum+dekat+bojonegoro!6e1!3m5!1s0x2e79d99f9ad617c3:0xa6409655c9c12964!8m2!3d-7.2971577!4d111.6417283!15sChdtdXNldW0gZGVrYXQgYm9qb25lZ29yb5IBBm11c2V1beABAA?hl=id"
Tugu Kentong,Taman,4.1,Jawa Timur,Bojonegoro,Trucuk,"Jl. Malo No.16, Baturetno, Sumberrejo, Kec. Trucuk, Kabupaten Bojonegoro, Jawa Timur 62155","https://www.google.com/maps/place/Tugu+Kentong/@-7.1306474,110.7133324,9z/data=!4m10!1m3!2m2!1smuseum+dekat+bojonegoro!6e1!3m5!1s0x2e77789ca59c2035:0x6641ac5d559e9354!8m2!3d-7.1214588!4d111.8514384!15sChdtdXNldW0gZGVrYXQgYm9qb25lZ29yb5IBBm11c2V1beABAA?hl=id"
NDALEM GARUDEYAN,Taman,4.7,Jawa Timur,Bojonegoro,Dander,"Dalem Lor, Ndalem Garudeyan, Jl. KH. R. Moh. Rosyid, RT.01/RW.01, Ngumpak Dalem, Kec. Dander, Kabupaten Bojonegoro, Jawa Timur 62171","https://www.google.com/maps/place/NDALEM+GARUDEYAN/@-7.1306474,110.7133324,9z/data=!4m10!1m3!2m2!1smuseum+dekat+bojonegoro!6e1!3m5!1s0x2e7781daf4509da3:0xb2738ea88c9f7812!8m2!3d-7.1790728!4d111.8661145!15sChdtdXNldW0gZGVrYXQgYm9qb25lZ29yb5IBBm11c2V1beABAA?hl=id"
S.O.D,Taman,5.0,Jawa Timur,Bojonegoro,Kapas,"QVWM+429, Jl. Grobogan, Tapelan, Kec. Kapas, Kabupaten Bojonegoro, Jawa Timur 62181","https://www.google.com/maps/place/S.O.D/@-7.1306474,110.7133324,9z/data=!4m10!1m3!2m2!1smuseum+dekat+bojonegoro!6e1!3m5!1s0x2e7781c0d3ec193b:0xeb1422ac5a4915d!8m2!3d-7.2047087!4d111.8825679!15sChdtdXNldW0gZGVrYXQgYm9qb25lZ29yb5IBBm11c2V1beABAA?hl=id"
Laboratorium Komputer Sma Negeri 1 Bojonegork,Taman,5.0,Jawa Timur,Bojonegoro,Bojonegoro,"RVXJ+823, Kepatihan, Kec. Bojonegoro, Kabupaten Bojonegoro, Jawa Timur 62111","https://www.google.com/maps/place/Laboratorium+Komputer+Sma+Negeri+1+Bojonegork/@-7.1306474,110.7133324,9z/data=!4m10!1m3!2m2!1smuseum+dekat+bojonegoro!6e1!3m5!1s0x2e77818a07b9b29d:0xf6a09b58704971e7!8m2!3d-7.1518462!4d111.8800515!15sChdtdXNldW0gZGVrYXQgYm9qb25lZ29yb1oZIhdtdXNldW0gZGVrYXQgYm9qb25lZ29yb5IBEXRlY2hub2xvZ3lfbXVzZXVtmgEjQ2haRFNVaE5NRzluUzBWSlEwRm5TVVJKYjI5dGRWZDNFQUXgAQA?hl=id"
Selo Gajah,Taman,4.1,Jawa Timur,Bojonegoro,Gondang,"HRQ8+FFW, Hutan, Jari, Kec. Gondang, Kabupaten Bojonegoro, Jawa Timur 62172","https://www.google.com/maps/place/Selo+Gajah/@-7.1306474,110.7133324,9z/data=!4m10!1m3!2m2!1smuseum+dekat+bojonegoro!6e1!3m5!1s0x2e79cd73e3e76771:0xb3115b6ab02b0688!8m2!3d-7.4112546!4d111.8162131!15sChdtdXNldW0gZGVrYXQgYm9qb25lZ29yb5IBBm11c2V1beABAA?hl=id"
Situs Kubur Kalang,Taman,5.0,Jawa Timur,Bojonegoro,Perairan,"WQ56+GH7, Hutan, Perairan, Kec. Perairan, Kabupaten Bojonegoro, Jawa Timur 62153","https://www.google.com/maps/place/Situs+Kubur+Kalang/@-7.1306474,110.7133324,9z/data=!4m10!1m3!2m2!1smuseum+dekat+bojonegoro!6e1!3m5!1s0x2e777b98f31b8ced:0x76c239c3bd4174d0!8m2!3d-7.0912155!4d111.7614145!15sChdtdXNldW0gZGVrYXQgYm9qb25lZ29yb5IBBm11c2V1beABAA?hl=id"
Home Stay Ekosonprasetyo,Taman,5.0,Jawa Timur,Bojonegoro,Bojonegoro,"VV2R+452, Gg. Kuncoro 3, Karang Pacar, Kec. Bojonegoro, Kabupaten Bojonegoro, Jawa Timur 62119","https://www.google.com/maps/place/Home+Stay+Ekosonprasetyo/@-7.1306474,110.7133324,9z/data=!4m10!1m3!2m2!1smuseum+dekat+bojonegoro!6e1!3m5!1s0x2e7781882ff8c3bf:0xeb0090ecf2213c3f!8m2!3d-7.1496761!4d111.8904233!15sChdtdXNldW0gZGVrYXQgYm9qb25lZ29yb5IBBm11c2V1beABAA?hl=id"
JURANG GEMPAL,Taman,4.5,Jawa Timur,Bojonegoro,Kepoh Baru,"Q36Q+JMQ, Sawah, Pejok, Kec. Kepoh Baru, Kabupaten Bojonegoro, Jawa Timur 62194","https://www.google.com/maps/place/JURANG+GEMPAL/@-7.1306474,110.7133324,9z/data=!4m10!1m3!2m2!1smuseum+dekat+bojonegoro!6e1!3m5!1s0x2e782798cd1b93e3:0x3a4c6b0ad1bb986f!8m2!3d-7.2384114!4d112.0892445!15sChdtdXNldW0gZGVrYXQgYm9qb25lZ29yb5IBBm11c2V1beABAA?hl=id"
Padangan Heritage,Taman,4.7,Jawa Timur,Bojonegoro,Padangan,"Jl. Diponegoro No.2, Dusun Kalangan, Padangan, Kec. Padangan, Kabupaten Bojonegoro, Jawa Timur 62162","https://www.google.com/maps/place/Padangan+Heritage/@-7.1306474,110.7133324,9z/data=!4m10!1m3!2m2!1smuseum+dekat+bojonegoro!6e1!3m5!1s0x2e776522d8980361:0x9ec110eb1b863923!8m2!3d-7.1564315!4d111.6158158!15sChdtdXNldW0gZGVrYXQgYm9qb25lZ29yb5IBD2hlcml0YWdlX211c2V1beABAA?hl=id"
Makam mak co,Taman,5.0,Jawa Timur,Bojonegoro,Kepoh Baru,"V466+877, Gg. Cemp., Nunuk, Sugihwaras, Kec. Kepoh Baru, Kabupaten Bojonegoro, Jawa Timur 62194","https://www.google.com/maps/place/Makam+mak+co/@-7.1306474,110.7133324,9z/data=!4m10!1m3!2m2!1smuseum+dekat+bojonegoro!6e1!3m5!1s0x2e7789983e29d21b:0xb7efee7818b5c5b3!8m2!3d-7.1392181!4d112.1106754!15sChdtdXNldW0gZGVrYXQgYm9qb25lZ29yb5IBEWhhbmRpY3JhZnRfbXVzZXVt4AEA?hl=id"
Galeri Bengawan,Taman,5.0,Jawa Timur,Bojonegoro,Trucuk,"VRFM+472, Padang, Kec. Trucuk, Kabupaten Bojonegoro, Jawa Timur","https://www.google.com/maps/place/Galeri+Bengawan/@-7.1306474,110.7133324,9z/data=!4m10!1m3!2m2!1smuseum+dekat+bojonegoro!6e1!3m5!1s0x2e77795139c2cfd9:0x71c55bf26679f7f7!8m2!3d-7.1272313!4d111.8331457!15sChdtdXNldW0gZGVrYXQgYm9qb25lZ29yb1oZIhdtdXNldW0gZGVrYXQgYm9qb25lZ29yb5IBBm11c2V1bZoBI0NoWkRTVWhOTUc5blMwVkpRMEZuU1VOMWQzTnFWMXBSRUFF4AEA?hl=id"
BASECAMP dJADOEL bOJONEGORO,Taman,3.5,Jawa Timur,Bojonegoro,Bojonegoro,"PERUMAHAN SURGA GARDEN, Jl. Sunan Kalijogo No.B3, Jambean, Sukorejo, Kec. Bojonegoro, Kabupaten Bojonegoro, Jawa Timur 62116","https://www.google.com/maps/place/BASECAMP+dJADOEL+bOJONEGORO/@-7.1306474,110.7133324,9z/data=!4m10!1m3!2m2!1smuseum+dekat+bojonegoro!6e1!3m5!1s0x2e778107649a684d:0x794775cb1b7258ec!8m2!3d-7.1604863!4d111.8946494!15sChdtdXNldW0gZGVrYXQgYm9qb25lZ29yb5IBBm11c2V1beABAA?hl=id"
